Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,727631,-,-,-,39.05,-95.66,-6,272,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Solar Zenith Angle,Surface Albedo,Temperature
2015,3,7,22,0,0,0,0,0,0,0,131.42000000000002,0.1520400047302246,3
2015,3,7,22,30,0,0,0,0,0,0,135.98,0.1520400047302246,2
2015,3,7,23,0,0,0,0,0,0,0,139.92000000000002,0.1520400047302246,2
2015,3,7,23,30,0,0,0,0,0,0,143.04,0.1520400047302246,2
2015,3,8,0,0,0,0,0,0,0,0,145.11,0.1520400047302246,2
2015,3,8,0,30,0,0,0,0,0,0,145.93,0.1520400047302246,1
2015,3,8,1,0,0,0,0,0,0,0,145.41,0.1520400047302246,1
2015,3,8,1,30,0,0,0,0,0,0,143.6,0.1520400047302246,0
2015,3,8,2,0,0,0,0,0,0,0,140.69,0.1520400047302246,0
2015,3,8,2,30,0,0,0,0,0,0,136.91,0.1520400047302246,0
2015,3,8,3,0,0,0,0,0,0,0,132.47,0.1520400047302246,0
2015,3,8,3,30,0,0,0,0,0,0,127.56,0.1520400047302246,0
2015,3,8,4,0,0,0,0,0,0,0,122.31,0.1520400047302246,1
2015,3,8,4,30,0,0,0,0,0,0,116.81,0.1520400047302246,1
2015,3,8,5,0,0,0,0,0,0,0,111.15,0.1520400047302246,1
2015,3,8,5,30,0,0,0,0,0,0,105.39,0.1520400047302246,1
2015,3,8,6,0,0,0,0,0,0,0,99.58,0.1520400047302246,1
2015,3,8,6,30,0,0,0,0,0,0,93.75,0.1520400047302246,2
2015,3,8,7,0,6,0,6,15,97,18,87.94,0.1520400047302246,3
2015,3,8,7,30,34,0,34,45,360,94,82.21000000000001,0.1520400047302246,4
2015,3,8,8,0,81,277,145,67,525,189,76.59,0.1520400047302246,5
2015,3,8,8,30,111,367,229,82,637,289,71.13,0.1520400047302246,6
2015,3,8,9,0,129,480,325,95,711,386,65.89,0.1520400047302246,8
2015,3,8,9,30,117,649,432,104,767,477,60.94,0.1520400047302246,9
2015,3,8,10,0,213,415,443,112,805,558,56.38,0.1520400047302246,11
2015,3,8,10,30,190,571,540,118,834,628,52.32,0.1520400047302246,12
2015,3,8,11,0,263,439,552,124,852,684,48.89,0.1520400047302246,14
2015,3,8,11,30,323,282,518,126,866,726,46.24,0.1520400047302246,15
2015,3,8,12,0,262,506,623,124,883,753,44.53,0.1520400047302246,16
2015,3,8,12,30,240,584,661,124,885,763,43.85,0.1520400047302246,16
2015,3,8,13,0,223,624,670,126,877,755,44.27,0.1520400047302246,17
2015,3,8,13,30,231,574,632,125,869,732,45.74,0.1520400047302246,17
2015,3,8,14,0,125,848,691,125,848,691,48.17,0.1520400047302246,18
2015,3,8,14,30,121,827,637,121,827,637,51.42,0.1520400047302246,17
2015,3,8,15,0,119,791,569,119,791,569,55.34,0.1520400047302246,17
2015,3,8,15,30,112,752,490,112,752,490,59.79,0.1520400047302246,16
2015,3,8,16,0,104,692,401,104,692,401,64.65,0.1520400047302246,16
2015,3,8,16,30,77,628,294,92,619,306,69.83,0.1520400047302246,14
2015,3,8,17,0,82,362,175,77,508,207,75.24,0.1520400047302246,13
2015,3,8,17,30,55,357,112,55,357,112,80.82000000000001,0.1520400047302246,11
2015,3,8,18,0,23,137,31,23,137,31,86.53,0.1520400047302246,10
2015,3,8,18,30,0,0,0,0,0,0,92.31,0.1520400047302246,9
2015,3,8,19,0,0,0,0,0,0,0,98.12,0.1520400047302246,9
2015,3,8,19,30,0,0,0,0,0,0,103.94,0.1520400047302246,8
2015,3,8,20,0,0,0,0,0,0,0,109.7,0.1520400047302246,7
2015,3,8,20,30,0,0,0,0,0,0,115.37,0.1520400047302246,6
2015,3,8,21,0,0,0,0,0,0,0,120.89,0.1520400047302246,5
2015,3,8,21,30,0,0,0,0,0,0,126.19,0.1520400047302246,4
2015,3,8,22,0,0,0,0,0,0,0,131.16,0.1520400047302246,4
2015,3,8,22,30,0,0,0,0,0,0,135.69,0.1520400047302246,3
2015,3,8,23,0,0,0,0,0,0,0,139.61,0.1520400047302246,2
2015,3,8,23,30,0,0,0,0,0,0,142.70000000000002,0.1520400047302246,1
2015,3,9,0,0,0,0,0,0,0,0,144.74,0.1520400047302246,1
2015,3,9,0,30,0,0,0,0,0,0,145.54,0.1520400047302246,0
2015,3,9,1,0,0,0,0,0,0,0,145.01,0.1520400047302246,0
2015,3,9,1,30,0,0,0,0,0,0,143.21,0.1520400047302246,0
2015,3,9,2,0,0,0,0,0,0,0,140.32,0.1520400047302246,0
2015,3,9,2,30,0,0,0,0,0,0,136.55,0.1520400047302246,0
2015,3,9,3,0,0,0,0,0,0,0,132.13,0.1520400047302246,0
2015,3,9,3,30,0,0,0,0,0,0,127.23,0.1520400047302246,0
2015,3,9,4,0,0,0,0,0,0,0,121.99000000000001,0.1520400047302246,0
2015,3,9,4,30,0,0,0,0,0,0,116.51,0.1520400047302246,0
2015,3,9,5,0,0,0,0,0,0,0,110.85000000000001,0.1520400047302246,0
2015,3,9,5,30,0,0,0,0,0,0,105.10000000000001,0.1520400047302246,0
2015,3,9,6,0,0,0,0,0,0,0,99.28,0.1520400047302246,-1
2015,3,9,6,30,0,0,0,0,0,0,93.46000000000001,0.1520400047302246,0
2015,3,9,7,0,17,78,20,17,78,20,87.65,0.1520400047302246,0
2015,3,9,7,30,52,314,96,52,314,96,81.91,0.1520400047302246,1
2015,3,9,8,0,77,338,158,76,486,191,76.28,0.1520400047302246,2
2015,3,9,8,30,94,598,291,94,598,291,70.81,0.1520400047302246,4
2015,3,9,9,0,106,681,388,106,681,388,65.56,0.1520400047302246,6
2015,3,9,9,30,116,736,478,116,736,478,60.6,0.1520400047302246,7
2015,3,9,10,0,124,778,559,124,778,559,56.02,0.1520400047302246,9
2015,3,9,10,30,130,808,628,130,808,628,51.95,0.1520400047302246,10
2015,3,9,11,0,135,827,683,135,827,683,48.51,0.1520400047302246,11
2015,3,9,11,30,138,841,724,138,841,724,45.85,0.1520400047302246,12
2015,3,9,12,0,149,832,746,149,832,746,44.13,0.1520400047302246,13
2015,3,9,12,30,149,835,756,149,835,756,43.46,0.1520400047302246,14
2015,3,9,13,0,150,830,748,150,830,748,43.89,0.1520400047302246,15
2015,3,9,13,30,148,822,726,148,822,726,45.38,0.1520400047302246,15
2015,3,9,14,0,232,532,589,146,804,687,47.83,0.1520400047302246,16
2015,3,9,14,30,282,296,468,142,784,634,51.11,0.1520400047302246,15
2015,3,9,15,0,265,165,360,136,753,567,55.06,0.1520400047302246,15
2015,3,9,15,30,224,96,273,127,714,489,59.53,0.1520400047302246,14
2015,3,9,16,0,172,299,302,114,667,403,64.41,0.1520400047302246,14
2015,3,9,16,30,139,222,217,101,594,308,69.60000000000001,0.1520400047302246,13
2015,3,9,17,0,101,82,122,81,502,211,75.02,0.1520400047302246,13
2015,3,9,17,30,60,38,67,58,353,115,80.61,0.1520400047302246,11
2015,3,9,18,0,19,0,19,25,142,34,86.32000000000001,0.1520400047302246,10
2015,3,9,18,30,0,0,0,0,0,0,92.11,0.1520400047302246,9
2015,3,9,19,0,0,0,0,0,0,0,97.93,0.1520400047302246,8
2015,3,9,19,30,0,0,0,0,0,0,103.74000000000001,0.1520400047302246,7
2015,3,9,20,0,0,0,0,0,0,0,109.5,0.1520400047302246,7
2015,3,9,20,30,0,0,0,0,0,0,115.16,0.1520400047302246,6
2015,3,9,21,0,0,0,0,0,0,0,120.67,0.1520400047302246,6
2015,3,9,21,30,0,0,0,0,0,0,125.95,0.1520400047302246,5
2015,3,9,22,0,0,0,0,0,0,0,130.9,0.1520400047302246,5
2015,3,9,22,30,0,0,0,0,0,0,135.4,0.1520400047302246,4
2015,3,9,23,0,0,0,0,0,0,0,139.29,0.1520400047302246,4
2015,3,9,23,30,0,0,0,0,0,0,142.35,0.1520400047302246,3
2015,3,10,0,0,0,0,0,0,0,0,144.37,0.1520400047302246,3
2015,3,10,0,30,0,0,0,0,0,0,145.15,0.1520400047302246,3
2015,3,10,1,0,0,0,0,0,0,0,144.62,0.1520400047302246,3
2015,3,10,1,30,0,0,0,0,0,0,142.82,0.1520400047302246,3
2015,3,10,2,0,0,0,0,0,0,0,139.94,0.1520400047302246,3
2015,3,10,2,30,0,0,0,0,0,0,136.19,0.1520400047302246,3
2015,3,10,3,0,0,0,0,0,0,0,131.79,0.1520400047302246,3
2015,3,10,3,30,0,0,0,0,0,0,126.9,0.1520400047302246,3
2015,3,10,4,0,0,0,0,0,0,0,121.67,0.1520400047302246,3
2015,3,10,4,30,0,0,0,0,0,0,116.2,0.1520400047302246,3
2015,3,10,5,0,0,0,0,0,0,0,110.55,0.1520400047302246,3
2015,3,10,5,30,0,0,0,0,0,0,104.8,0.1520400047302246,2
2015,3,10,6,0,0,0,0,0,0,0,98.99000000000001,0.1520400047302246,2
2015,3,10,6,30,0,0,0,0,0,0,93.16,0.1520400047302246,2
2015,3,10,7,0,10,0,10,19,83,23,87.35000000000001,0.1520400047302246,3
2015,3,10,7,30,46,0,46,55,303,99,81.61,0.1520400047302246,3
2015,3,10,8,0,82,312,158,81,466,194,75.97,0.1520400047302246,4
2015,3,10,8,30,118,343,233,100,577,292,70.49,0.1520400047302246,5
2015,3,10,9,0,137,464,331,105,687,393,65.23,0.1520400047302246,7
2015,3,10,9,30,219,194,316,115,742,483,60.26,0.1520400047302246,9
2015,3,10,10,0,238,331,425,110,815,570,55.67,0.1520400047302246,11
2015,3,10,10,30,281,78,330,115,844,640,51.58,0.1520400047302246,12
2015,3,10,11,0,247,488,573,115,874,698,48.120000000000005,0.1520400047302246,14
2015,3,10,11,30,235,567,633,117,887,739,45.46,0.1520400047302246,15
2015,3,10,12,0,247,567,657,113,907,768,43.730000000000004,0.1520400047302246,17
2015,3,10,12,30,113,909,778,113,909,778,43.07,0.1520400047302246,17
2015,3,10,13,0,113,906,771,113,906,771,43.51,0.1520400047302246,18
2015,3,10,13,30,112,899,748,112,899,748,45.02,0.1520400047302246,18
2015,3,10,14,0,109,887,709,109,887,709,47.5,0.1520400047302246,19
2015,3,10,14,30,106,869,655,106,869,655,50.800000000000004,0.1520400047302246,19
2015,3,10,15,0,100,845,588,100,845,588,54.77,0.1520400047302246,19
2015,3,10,15,30,94,810,508,94,810,508,59.26,0.1520400047302246,19
2015,3,10,16,0,87,759,418,87,759,418,64.16,0.1520400047302246,19
2015,3,10,16,30,77,693,321,77,693,321,69.37,0.1520400047302246,17
2015,3,10,17,0,65,592,221,65,592,221,74.8,0.1520400047302246,16
2015,3,10,17,30,48,448,123,48,448,123,80.41,0.1520400047302246,13
2015,3,10,18,0,23,215,37,23,215,37,86.12,0.1520400047302246,11
2015,3,10,18,30,0,0,0,0,0,0,91.91,0.1520400047302246,10
2015,3,10,19,0,0,0,0,0,0,0,97.73,0.1520400047302246,9
2015,3,10,19,30,0,0,0,0,0,0,103.54,0.1520400047302246,8
2015,3,10,20,0,0,0,0,0,0,0,109.29,0.1520400047302246,8
2015,3,10,20,30,0,0,0,0,0,0,114.95,0.1520400047302246,7
2015,3,10,21,0,0,0,0,0,0,0,120.44,0.1520400047302246,7
2015,3,10,21,30,0,0,0,0,0,0,125.7,0.1520400047302246,6
2015,3,10,22,0,0,0,0,0,0,0,130.64000000000001,0.1520400047302246,6
2015,3,10,22,30,0,0,0,0,0,0,135.12,0.1520400047302246,6
2015,3,10,23,0,0,0,0,0,0,0,138.97,0.1520400047302246,6
2015,3,10,23,30,0,0,0,0,0,0,142.01,0.1520400047302246,5
2015,3,11,0,0,0,0,0,0,0,0,144.0,0.1520400047302246,5
2015,3,11,0,30,0,0,0,0,0,0,144.76,0.1520400047302246,4
2015,3,11,1,0,0,0,0,0,0,0,144.22,0.1520400047302246,4
2015,3,11,1,30,0,0,0,0,0,0,142.43,0.1520400047302246,3
2015,3,11,2,0,0,0,0,0,0,0,139.56,0.1520400047302246,3
2015,3,11,2,30,0,0,0,0,0,0,135.83,0.1520400047302246,2
2015,3,11,3,0,0,0,0,0,0,0,131.44,0.1520400047302246,2
2015,3,11,3,30,0,0,0,0,0,0,126.57000000000001,0.1520400047302246,2
2015,3,11,4,0,0,0,0,0,0,0,121.35000000000001,0.1520400047302246,2
2015,3,11,4,30,0,0,0,0,0,0,115.89,0.1520400047302246,1
2015,3,11,5,0,0,0,0,0,0,0,110.25,0.1520400047302246,1
2015,3,11,5,30,0,0,0,0,0,0,104.5,0.1520400047302246,1
2015,3,11,6,0,0,0,0,0,0,0,98.69,0.1520400047302246,1
2015,3,11,6,30,0,0,0,0,0,0,92.86,0.1520400047302246,2
2015,3,11,7,0,18,184,27,18,184,27,87.05,0.1520400047302246,4
2015,3,11,7,30,43,435,109,43,435,109,81.31,0.1520400047302246,6
2015,3,11,8,0,61,591,208,61,591,208,75.66,0.1520400047302246,8
2015,3,11,8,30,74,693,309,74,693,309,70.17,0.1520400047302246,9
2015,3,11,9,0,83,767,409,83,767,409,64.9,0.1520400047302246,11
2015,3,11,9,30,91,817,500,91,817,500,59.910000000000004,0.1520400047302246,13
2015,3,11,10,0,96,856,583,96,856,583,55.31,0.1520400047302246,15
2015,3,11,10,30,101,882,653,101,882,653,51.21,0.1520400047302246,16
2015,3,11,11,0,104,901,710,104,901,710,47.74,0.1520400047302246,18
2015,3,11,11,30,106,914,752,106,914,752,45.06,0.1520400047302246,19
2015,3,11,12,0,103,929,779,103,929,779,43.34,0.1520400047302246,20
2015,3,11,12,30,104,931,789,104,931,789,42.67,0.1520400047302246,20
2015,3,11,13,0,105,925,781,105,925,781,43.13,0.1520400047302246,21
2015,3,11,13,30,104,918,758,104,918,758,44.660000000000004,0.1520400047302246,21
2015,3,11,14,0,104,902,717,104,902,717,47.160000000000004,0.1520400047302246,22
2015,3,11,14,30,101,885,664,101,885,664,50.49,0.1520400047302246,21
2015,3,11,15,0,97,856,595,97,856,595,54.480000000000004,0.1520400047302246,21
2015,3,11,15,30,92,822,515,92,822,515,59.0,0.1520400047302246,20
2015,3,11,16,0,85,773,425,85,773,425,63.92,0.1520400047302246,20
2015,3,11,16,30,76,708,328,76,708,328,69.14,0.1520400047302246,18
2015,3,11,17,0,64,614,227,64,614,227,74.59,0.1520400047302246,16
2015,3,11,17,30,47,474,128,47,474,128,80.2,0.1520400047302246,14
2015,3,11,18,0,23,250,41,23,250,41,85.92,0.1520400047302246,13
2015,3,11,18,30,0,0,0,0,0,0,91.72,0.1520400047302246,12
2015,3,11,19,0,0,0,0,0,0,0,97.54,0.1520400047302246,11
2015,3,11,19,30,0,0,0,0,0,0,103.34,0.1520400047302246,10
2015,3,11,20,0,0,0,0,0,0,0,109.09,0.1520400047302246,9
2015,3,11,20,30,0,0,0,0,0,0,114.73,0.1520400047302246,8
2015,3,11,21,0,0,0,0,0,0,0,120.22,0.1520400047302246,8
2015,3,11,21,30,0,0,0,0,0,0,125.46000000000001,0.1520400047302246,7
2015,3,11,22,0,0,0,0,0,0,0,130.37,0.1520400047302246,7
2015,3,11,22,30,0,0,0,0,0,0,134.83,0.1520400047302246,7
2015,3,11,23,0,0,0,0,0,0,0,138.66,0.1520400047302246,7
2015,3,11,23,30,0,0,0,0,0,0,141.66,0.1520400047302246,6
2015,3,12,0,0,0,0,0,0,0,0,143.62,0.1520400047302246,6
2015,3,12,0,30,0,0,0,0,0,0,144.37,0.1520400047302246,5
2015,3,12,1,0,0,0,0,0,0,0,143.82,0.1520400047302246,5
2015,3,12,1,30,0,0,0,0,0,0,142.03,0.1520400047302246,4
2015,3,12,2,0,0,0,0,0,0,0,139.18,0.1520400047302246,4
2015,3,12,2,30,0,0,0,0,0,0,135.46,0.1520400047302246,3
2015,3,12,3,0,0,0,0,0,0,0,131.09,0.1520400047302246,3
2015,3,12,3,30,0,0,0,0,0,0,126.24000000000001,0.1520400047302246,3
2015,3,12,4,0,0,0,0,0,0,0,121.03,0.1520400047302246,3
2015,3,12,4,30,0,0,0,0,0,0,115.57000000000001,0.1520400047302246,2
2015,3,12,5,0,0,0,0,0,0,0,109.94,0.1520400047302246,2
2015,3,12,5,30,0,0,0,0,0,0,104.2,0.1520400047302246,2
2015,3,12,6,0,0,0,0,0,0,0,98.39,0.1520400047302246,2
2015,3,12,6,30,0,0,0,0,0,0,92.56,0.1520400047302246,3
2015,3,12,7,0,20,187,31,20,187,31,86.75,0.1520400047302246,5
2015,3,12,7,30,47,428,114,47,428,114,81.0,0.1520400047302246,7
2015,3,12,8,0,65,578,212,65,578,212,75.35000000000001,0.1520400047302246,9
2015,3,12,8,30,79,679,313,79,679,313,69.85000000000001,0.1520400047302246,11
2015,3,12,9,0,88,752,412,88,752,412,64.57000000000001,0.1520400047302246,13
2015,3,12,9,30,96,803,503,96,803,503,59.57,0.1520400047302246,15
2015,3,12,10,0,102,842,586,102,842,586,54.95,0.1520400047302246,17
2015,3,12,10,30,107,870,657,107,870,657,50.83,0.1520400047302246,18
2015,3,12,11,0,111,889,714,111,889,714,47.35,0.1520400047302246,20
2015,3,12,11,30,114,903,756,114,903,756,44.67,0.1520400047302246,20
2015,3,12,12,0,117,907,782,117,907,782,42.94,0.1520400047302246,21
2015,3,12,12,30,118,910,792,118,910,792,42.28,0.1520400047302246,21
2015,3,12,13,0,119,906,784,119,906,784,42.75,0.1520400047302246,21
2015,3,12,13,30,117,899,761,117,899,761,44.300000000000004,0.1520400047302246,21
2015,3,12,14,0,116,884,721,116,884,721,46.83,0.1520400047302246,21
2015,3,12,14,30,112,865,666,112,865,666,50.18,0.1520400047302246,20
2015,3,12,15,0,108,837,598,108,837,598,54.2,0.1520400047302246,20
2015,3,12,15,30,102,800,517,102,800,517,58.74,0.1520400047302246,19
2015,3,12,16,0,93,754,428,93,754,428,63.67,0.1520400047302246,19
2015,3,12,16,30,83,687,330,83,687,330,68.91,0.1520400047302246,17
2015,3,12,17,0,69,600,230,69,600,230,74.37,0.1520400047302246,15
2015,3,12,17,30,52,455,131,52,455,131,79.99,0.1520400047302246,13
2015,3,12,18,0,27,231,44,27,231,44,85.72,0.1520400047302246,11
2015,3,12,18,30,0,0,0,0,0,0,91.52,0.1520400047302246,10
2015,3,12,19,0,0,0,0,0,0,0,97.34,0.1520400047302246,9
2015,3,12,19,30,0,0,0,0,0,0,103.14,0.1520400047302246,9
2015,3,12,20,0,0,0,0,0,0,0,108.88,0.1520400047302246,9
2015,3,12,20,30,0,0,0,0,0,0,114.52,0.1520400047302246,8
2015,3,12,21,0,0,0,0,0,0,0,119.99000000000001,0.1520400047302246,8
2015,3,12,21,30,0,0,0,0,0,0,125.22,0.1520400047302246,8
2015,3,12,22,0,0,0,0,0,0,0,130.11,0.1520400047302246,8
2015,3,12,22,30,0,0,0,0,0,0,134.54,0.1520400047302246,7
2015,3,12,23,0,0,0,0,0,0,0,138.34,0.1520400047302246,7
2015,3,12,23,30,0,0,0,0,0,0,141.31,0.1520400047302246,6
2015,3,13,0,0,0,0,0,0,0,0,143.25,0.1520400047302246,6
2015,3,13,0,30,0,0,0,0,0,0,143.98,0.1520400047302246,5
2015,3,13,1,0,0,0,0,0,0,0,143.42000000000002,0.1520400047302246,5
2015,3,13,1,30,0,0,0,0,0,0,141.64000000000001,0.1520400047302246,5
2015,3,13,2,0,0,0,0,0,0,0,138.79,0.1520400047302246,5
2015,3,13,2,30,0,0,0,0,0,0,135.09,0.1520400047302246,5
2015,3,13,3,0,0,0,0,0,0,0,130.74,0.1520400047302246,6
2015,3,13,3,30,0,0,0,0,0,0,125.9,0.1520400047302246,6
2015,3,13,4,0,0,0,0,0,0,0,120.71000000000001,0.1520400047302246,6
2015,3,13,4,30,0,0,0,0,0,0,115.26,0.1520400047302246,6
2015,3,13,5,0,0,0,0,0,0,0,109.64,0.1520400047302246,6
2015,3,13,5,30,0,0,0,0,0,0,103.9,0.1520400047302246,5
2015,3,13,6,0,0,0,0,0,0,0,98.09,0.1520400047302246,5
2015,3,13,6,30,0,0,0,0,0,0,92.27,0.1520400047302246,6
2015,3,13,7,0,24,169,34,24,169,34,86.45,0.1520400047302246,7
2015,3,13,7,30,46,383,108,51,407,117,80.7,0.1520400047302246,8
2015,3,13,8,0,85,347,174,69,568,216,75.04,0.1520400047302246,10
2015,3,13,8,30,97,520,279,83,669,317,69.53,0.1520400047302246,11
2015,3,13,9,0,132,517,357,91,748,416,64.24,0.1520400047302246,13
2015,3,13,9,30,192,408,401,98,799,507,59.230000000000004,0.1520400047302246,14
2015,3,13,10,0,219,442,475,101,843,590,54.59,0.1520400047302246,16
2015,3,13,10,30,231,487,542,106,870,660,50.46,0.1520400047302246,17
2015,3,13,11,0,314,293,514,107,893,717,46.97,0.1520400047302246,18
2015,3,13,11,30,318,357,574,110,906,759,44.27,0.1520400047302246,18
2015,3,13,12,0,278,494,642,118,901,782,42.54,0.1520400047302246,19
2015,3,13,12,30,321,405,623,119,904,792,41.88,0.1520400047302246,19
2015,3,13,13,0,272,512,651,116,906,786,42.36,0.1520400047302246,20
2015,3,13,13,30,199,684,692,115,899,763,43.94,0.1520400047302246,20
2015,3,13,14,0,192,676,657,112,889,724,46.49,0.1520400047302246,21
2015,3,13,14,30,220,528,560,108,870,669,49.870000000000005,0.1520400047302246,20
2015,3,13,15,0,164,620,529,105,838,599,53.92,0.1520400047302246,20
2015,3,13,15,30,117,691,478,99,802,518,58.480000000000004,0.1520400047302246,19
2015,3,13,16,0,94,744,426,94,744,426,63.43,0.1520400047302246,18
2015,3,13,16,30,64,718,325,83,676,329,68.69,0.1520400047302246,16
2015,3,13,17,0,78,455,203,71,576,228,74.16,0.1520400047302246,15
2015,3,13,17,30,60,313,115,52,436,130,79.79,0.1520400047302246,14
2015,3,13,18,0,27,156,39,27,226,44,85.53,0.14771999418735504,14
2015,3,13,18,30,0,0,0,0,0,0,91.33,0.14771999418735504,13
2015,3,13,19,0,0,0,0,0,0,0,97.14,0.14771999418735504,13
2015,3,13,19,30,0,0,0,0,0,0,102.94,0.14771999418735504,13
2015,3,13,20,0,0,0,0,0,0,0,108.68,0.14771999418735504,13
2015,3,13,20,30,0,0,0,0,0,0,114.31,0.14771999418735504,13
2015,3,13,21,0,0,0,0,0,0,0,119.76,0.14771999418735504,13
2015,3,13,21,30,0,0,0,0,0,0,124.97,0.14771999418735504,12
2015,3,13,22,0,0,0,0,0,0,0,129.84,0.14771999418735504,12
2015,3,13,22,30,0,0,0,0,0,0,134.25,0.14771999418735504,11
2015,3,13,23,0,0,0,0,0,0,0,138.02,0.14771999418735504,10
2015,3,13,23,30,0,0,0,0,0,0,140.96,0.14771999418735504,9
2015,3,14,0,0,0,0,0,0,0,0,142.87,0.14771999418735504,9
2015,3,14,0,30,0,0,0,0,0,0,143.58,0.14771999418735504,8
2015,3,14,1,0,0,0,0,0,0,0,143.02,0.14771999418735504,8
2015,3,14,1,30,0,0,0,0,0,0,141.24,0.14771999418735504,7
2015,3,14,2,0,0,0,0,0,0,0,138.41,0.14771999418735504,7
2015,3,14,2,30,0,0,0,0,0,0,134.73,0.14771999418735504,6
2015,3,14,3,0,0,0,0,0,0,0,130.39000000000001,0.14771999418735504,6
2015,3,14,3,30,0,0,0,0,0,0,125.56,0.14771999418735504,5
2015,3,14,4,0,0,0,0,0,0,0,120.38,0.14771999418735504,5
2015,3,14,4,30,0,0,0,0,0,0,114.94,0.14771999418735504,4
2015,3,14,5,0,0,0,0,0,0,0,109.33,0.14771999418735504,4
2015,3,14,5,30,0,0,0,0,0,0,103.60000000000001,0.14771999418735504,4
2015,3,14,6,0,0,0,0,0,0,0,97.79,0.14771999418735504,4
2015,3,14,6,30,0,0,0,0,0,0,91.96000000000001,0.14771999418735504,4
2015,3,14,7,0,23,207,37,23,313,44,86.15,0.14771999418735504,4
2015,3,14,7,30,46,417,115,43,556,136,80.39,0.14771999418735504,5
2015,3,14,8,0,69,500,201,57,692,239,74.73,0.14771999418735504,6
2015,3,14,8,30,76,643,304,66,782,344,69.21000000000001,0.14771999418735504,7
2015,3,14,9,0,98,657,387,74,843,445,63.9,0.14771999418735504,8
2015,3,14,9,30,129,639,459,80,886,538,58.88,0.14771999418735504,9
2015,3,14,10,0,212,474,489,84,919,622,54.24,0.14771999418735504,11
2015,3,14,10,30,212,542,561,88,942,692,50.09,0.14771999418735504,12
2015,3,14,11,0,232,545,607,90,959,750,46.58,0.14771999418735504,13
2015,3,14,11,30,92,970,791,92,970,791,43.88,0.14771999418735504,14
2015,3,14,12,0,98,967,815,98,967,815,42.14,0.14771999418735504,15
2015,3,14,12,30,98,969,824,98,969,824,41.49,0.14771999418735504,16
2015,3,14,13,0,232,632,702,97,967,817,41.980000000000004,0.14771999418735504,17
2015,3,14,13,30,193,701,701,96,961,793,43.58,0.14771999418735504,17
2015,3,14,14,0,209,623,641,94,950,753,46.160000000000004,0.14771999418735504,17
2015,3,14,14,30,243,473,549,92,935,698,49.57,0.14771999418735504,17
2015,3,14,15,0,165,618,532,90,908,628,53.63,0.14771999418735504,17
2015,3,14,15,30,85,878,548,85,878,548,58.22,0.14771999418735504,16
2015,3,14,16,0,79,837,456,79,837,456,63.190000000000005,0.14771999418735504,16
2015,3,14,16,30,71,778,357,71,778,357,68.46000000000001,0.14771999418735504,14
2015,3,14,17,0,72,509,213,60,696,253,73.95,0.14771999418735504,13
2015,3,14,17,30,59,365,125,47,564,149,79.59,0.14771999418735504,11
2015,3,14,18,0,28,225,46,27,347,55,85.33,0.14771999418735504,10
2015,3,14,18,30,0,0,0,0,0,0,91.13,0.14771999418735504,10
2015,3,14,19,0,0,0,0,0,0,0,96.95,0.14771999418735504,10
2015,3,14,19,30,0,0,0,0,0,0,102.74000000000001,0.14771999418735504,10
2015,3,14,20,0,0,0,0,0,0,0,108.48,0.14771999418735504,11
2015,3,14,20,30,0,0,0,0,0,0,114.09,0.14771999418735504,10
2015,3,14,21,0,0,0,0,0,0,0,119.54,0.14771999418735504,10
2015,3,14,21,30,0,0,0,0,0,0,124.73,0.14771999418735504,9
2015,3,14,22,0,0,0,0,0,0,0,129.58,0.14771999418735504,9
2015,3,14,22,30,0,0,0,0,0,0,133.95,0.14771999418735504,8
2015,3,14,23,0,0,0,0,0,0,0,137.70000000000002,0.14771999418735504,8
2015,3,14,23,30,0,0,0,0,0,0,140.61,0.14771999418735504,7
2015,3,15,0,0,0,0,0,0,0,0,142.5,0.14771999418735504,7
2015,3,15,0,30,0,0,0,0,0,0,143.19,0.14771999418735504,6
2015,3,15,1,0,0,0,0,0,0,0,142.62,0.14771999418735504,5
2015,3,15,1,30,0,0,0,0,0,0,140.85,0.14771999418735504,4
2015,3,15,2,0,0,0,0,0,0,0,138.03,0.14771999418735504,3
